Employee ID,Skill Gap,Time Gap,Will Gap
517,3.5009171876243808,2.7354851586893894,2.2044429320591177
518,2.022444755201449,1.0,3.4243939378610126
519,3.099332305429226,3.6354180302092263,4.279518669760159
520,3.751387123371789,1.7607416051465274,1.0
521,1.3305947188786282,3.0599326302663283,3.5027448074908145
522,3.543360192379935,3.277376937958192,1.0
523,2.3373762410541534,4.360658595838651,2.0343351964767917
524,3.5705986685931594,1.691179600880888,4.629166364900945
525,2.236740843457483,1.0,2.418217966607946
526,1.195117899335481,3.183849544753695,1.8261200355910274
527,1.3724575621168373,4.800511181510854,2.802062271015318
528,3.048084946661382,4.238946352939437,5.0
529,3.2597225017214817,3.2096594152746256,1.1683177527939739
530,2.095683374895591,2.5083638143679527,1.9486900883606555
531,3.638592458777374,3.8071225966373103,4.497431683179626
532,1.3384799377310401,2.0264538002955312,4.857702343537732
533,2.9339202013526835,3.4763577693562193,2.8965687757097163
534,1.7889838002375433,3.505470159166627,1.7609472974733575
535,2.348163892197841,4.06020990749888,5.0
536,3.047398671316414,5.0,4.5944423917491966
537,2.1395866347160477,3.392415967178767,3.6789469877622327
538,2.6154444557701746,2.4910363742925012,2.18759765106258
539,4.0062928092144405,2.9744256878080058,2.950970659161963
540,2.423108130476851,1.2309240951108817,2.8396399189551693
541,3.835692112065142,2.305286868910942,3.3308513046155777
542,1.870293145342382,2.590717561886896,4.451001438131336
543,3.529804177915283,2.4759116020654073,3.879417041137403
544,4.4415686206579,3.152354872033722,1.9226239230152418
545,1.0,2.177580067617799,4.376496450019538
546,2.203104744529523,4.121030667324471,3.3131321400131553
547,3.57707212718054,3.000207064918197,3.687065795858916
548,2.7969546139570074,2.9906996788613855,4.466540859278603
549,3.371145873371309,2.672105283487082,1.8884197504864488
550,2.3960148132841796,3.155190683858979,2.9641744212935373
551,3.0865897874729,3.8250982646676346,2.4685454486407847
552,2.8443227646079206,2.1328697842891,1.4321405746345441
553,4.167782061659807,2.3418835109247436,3.34670997760492
554,3.254420843301213,2.6962739712233352,5.0
555,3.337602662075202,1.654129076526785,1.1599222554942472
556,2.5881230338775327,2.180742140278502,2.96771938895053
557,2.5123937759275066,2.523779126455341,3.6405429350747736
558,2.567441812180379,3.8743891807127273,3.123078201656181
559,3.394452142378297,3.262561329001925,2.8868719474842597
560,2.579015519179737,3.1935899113675443,1.7007836365541757
561,3.289774856896413,3.850897962167972,3.2327867429401635
562,5.0,2.862628211600603,2.2432360229840738
563,3.8711247034316925,3.3904648499288896,1.0
564,2.673976467832159,2.8967782470675036,4.194592220513731
565,4.201213922163944,3.2653623493996284,3.9583858198420425
566,2.5919246269784484,2.417241342388418,3.0516609768510796
567,1.0,1.0,3.2290746882057024
568,1.991913689082596,2.865720837813696,4.074318012715562
569,1.1292080789741443,4.4227481360999406,3.2243396567780827
570,2.6484865159586914,3.9262154022415925,3.9040175547613143
571,3.018418379189552,3.9653974845911706,2.70251779912615
572,4.676437312275283,4.236130721806218,4.311983738573947
573,3.3269273737641627,3.0886575909614375,3.320785725932684
574,2.7808994711911357,3.1973157074055956,3.194051943605874
575,3.8294055811834893,2.38234810456565,1.729938911287968
576,1.0,2.68392714397295,3.286955854301709
577,3.235614558108566,3.615771149771142,2.168045082505549
578,3.7708651938869666,4.203884437168816,2.361717273471506
579,1.5214137542201585,2.8605537243190007,2.1846243716838787
580,4.143754043206929,2.5498107351485886,1.933765068100775
581,3.3384964074944143,3.000527958856597,5.0
582,2.5847120860991986,3.6012067489291146,4.331339061988404
583,3.632781866106285,1.5561451838664582,4.920367502144261
584,5.0,1.0,1.777104980444436
585,3.181866255058495,2.4494631505084166,3.0712537499108925
586,3.248220586300336,1.7792875740858414,1.7064923747959042
587,2.5406391004597557,2.491859802352689,2.304305122802936
588,2.1501556305352083,2.8522196811825284,2.081873016583425
589,3.8303358165442454,2.5467515909769864,4.239584006441562
590,2.1439161740911326,4.452467534470745,2.60377032189824
591,3.0715662372193924,3.32674476460232,4.068379333694017
592,2.5223425532348833,3.3004743596108286,3.604120889588518
593,3.478979825746392,3.622207144043402,5.0
594,3.3336621052869484,1.8611668822192309,1.520555776860276
595,4.037539944257899,4.039111787420269,4.2592332397867985
596,2.489983601145253,2.9242357134645403,4.146440870400728
597,2.7301250647066286,3.6704806172412123,2.0266211619729653
598,2.0212362842176925,1.9281427669598445,4.00713333647316
599,2.555706739923888,1.4462412339839357,3.336144963026229
600,3.377300493044852,3.8178896580250288,2.772523740046592
601,3.756988616645352,3.3764095260975164,2.1760645130280003
602,2.0778346758223747,2.0979484456424897,2.280890548550814
603,3.86960592010566,2.1303369187253054,5.0
604,4.3556378588049505,4.12543478441477,3.0006828189574826
605,3.413434903223701,1.8105881071326722,3.782130001531459
606,4.876795812558066,4.642672953255963,2.209100618332447
607,2.226210800896427,2.0993792653521313,2.220147053778361
608,1.755345296688583,3.638391925608383,4.081984809249942
609,1.2212797510957214,2.6713815242510153,1.6504237884484678
610,4.496044311489183,3.6031874310823433,2.5847862320947286
611,3.6543656563540576,2.455885997885807,3.034027411072232
612,2.9444153290895447,2.837207093927706,3.1113726018400523
613,3.2799686263198202,3.040919175395721,2.8209067149838436
614,1.8745109527016235,1.9978125442185273,3.395819781095923
615,5.0,3.7408243454201258,3.6928557558178117
616,3.1292211819752276,2.486786433528415,3.73463754545933
617,3.109394794604893,2.7714000846599816,2.0141961913321733
618,3.725766623898692,2.0056506253914876,2.7158449020712028
619,3.481009231736713,1.0,4.194762861876938
620,3.2238840242791316,2.808972237399831,3.8946471875738724
621,2.209525544554688,5.0,1.627140548518936
622,3.4714683571359957,3.784604287898024,3.3514799003522016
623,4.882024496475034,2.9807396202656053,1.0217747506251897
624,4.3454200461549775,2.737109170791732,3.0469349020603698
625,4.5931866266393975,3.0224658928120465,4.897767016745977
626,2.4887843235688147,3.54711911517521,2.0521072827310136
627,2.010395179741419,1.8191871846911551,2.165676954508418
628,2.874213079900352,4.114321694668872,3.7640297815728596
629,3.0557249122886945,3.715381315441244,1.457198484790354
630,4.094191518470948,3.7181857257079347,2.367244970114961
631,1.3075353702851806,3.438475738809727,3.5964411375817527
632,4.529550319460614,3.01961665769399,2.3657141523105967
633,2.8419921014210106,3.67286123596682,2.7640300127890285
634,2.57311893005258,3.5918141337413783,3.7441857103150347
635,1.9878956247398325,2.6459592890589763,3.4215460835365614
636,1.3451433281342307,2.426398227103099,3.266818396295402
637,3.8231705839619146,3.1018562952619866,2.660877720729961
638,3.073317967188404,4.549020151495188,3.3700611152689555
639,1.7100391002589461,1.7608929243460991,2.8762673199002435
640,1.704921227936384,1.53247473424756,3.4578056099257846
641,2.6642153007098717,3.1647608412365167,2.503067974882022
642,4.669021525289393,3.050887701856018,2.8174310256204587
643,2.740408648636395,3.173341664370408,2.0100422074479862
644,1.4968570468818938,3.2439531979085,2.964992389993764
645,2.754256935914056,2.776797745365195,2.188999136371155
646,2.7272764302523296,4.489863438602082,1.8859535498380067
647,1.0,1.3990960215234844,3.258661147855388
648,2.9457051334821878,2.171502975219754,3.2127397758576604
649,2.769065469791322,2.8967452398509526,3.7828737349485726
650,3.6962063648134182,1.3568111888458327,2.568874430424901
651,4.848956094945345,2.824145595567929,3.408052846836756
652,4.126565029547757,4.661470165728018,3.5507975722736633
653,2.7311113094451693,3.020886488295962,3.4447738078315946
654,1.8934740912583297,3.2307009057186833,2.174346317197858
655,5.0,1.7398352348274198,3.149363482271189
656,3.0592184340144883,2.3836385919605227,3.3641402960546616
657,3.0139292919129463,2.624803619676063,3.0071784669079418
658,2.9758749128899966,2.682284903243766,1.0
659,3.198084760767855,4.2816437950037685,3.16048962397348
660,2.8556395880760577,3.5576910607251246,5.0
661,2.4263379931197635,1.888542043062968,2.639960731243017
662,2.453141058759608,3.246504778432005,2.271922902144679
663,2.9672467297840015,3.498221748496785,3.373348559711398
664,2.4565752288662352,4.140149038521266,3.3123782104665715
665,2.2871542173228354,4.580540686568374,4.192735165416415
666,3.106430227691897,1.9849058081721314,1.7421318440911122
667,2.7450227825791447,2.1891424887896616,3.7313802525749926
668,4.503992988582689,1.7424221410853837,3.5904220612514637
669,1.0,2.7659801408930185,2.857853463059454
670,4.091506851922462,3.4663583744463344,3.33868731792169
671,4.246085192497629,3.987334516589102,4.0294574815983575
672,1.0,2.924048976357477,3.8723153800284504
673,2.6573124059196513,2.680152476745156,1.8569806879262714
674,2.6285591340042087,3.1517579922487404,3.8201581867554846
675,1.5924883052821788,2.164857098369977,2.9353113949674814
676,2.2221833124091246,5.0,3.0728740980155154
677,1.8894241545341712,1.3923389728819413,3.0731969910016943
678,4.7522704434236225,3.1847405788957244,2.84975701120174
679,3.935678393147461,5.0,4.191707497107065
680,4.2715550949941585,3.006799844559998,2.916282040150788
681,3.721672064043235,2.8099609649985053,1.8804538716168313
682,1.8709482287827708,2.6425545771895727,2.606470144030271
683,2.4754797337202263,2.8196083182375924,3.1786947168104756
684,3.489374561227918,4.37284847467653,4.22921478429705
685,1.7778721911080546,1.0,3.6030946849488337
686,3.712998430172388,4.5334337012963255,2.149464721252956
687,2.7596746018418647,1.576042847549855,5.0
688,2.6251791924504024,2.733347670765585,3.2647753109779796
689,3.7109599682034915,2.570755579701338,4.275390737999015
690,3.44426331148604,3.5885532697707196,2.8482855664227706
691,2.6390338341809203,1.4018756481162524,3.5333592447054496
692,4.159329803364248,3.4621726660819427,3.839468504518405
693,1.9189366724001027,5.0,4.218194711754256
694,3.6159356069442636,1.6368259954071895,4.057368305378225
695,3.593101257968384,3.1897061676103955,3.872197000072978
696,2.69045356068601,2.338017822203391,2.684913268805891
697,3.326133022242118,3.425887206193036,2.4282539580439386
698,1.748886423614697,3.019147777415752,3.3326075103241974
699,3.924027019206901,2.3585130909556904,3.933128072341069
700,2.815097863557011,3.487872284871074,2.777279299223393
701,2.4772769794809606,4.804348109786743,4.065171965714386
702,4.0490092258368895,2.809096208272701,4.452616745486179
703,2.295656309457241,3.719757942148182,2.08367908092658
704,1.5915387036364403,1.7067270421288363,2.16307929620372
705,1.4433708264760963,2.043563623181991,2.8596249410946637
706,3.60600995134564,3.4724062778803773,3.307612668189196
707,1.719570647503717,4.484116028535965,2.475432986232949
708,4.754794181984365,3.35561334878566,4.352202678867144
709,1.0,2.6869419694768455,3.424066861518451
710,4.696456368290038,2.999291405423354,3.0394470482407394
711,3.2110174672026184,1.7495922660302825,1.5640904761314725
712,2.9032868881296077,3.604515326355367,1.6841841835724929
713,2.4550809131910505,3.882333062323409,3.2810092502818065
714,3.399136114352071,2.5479096671669197,1.0
715,2.9623652975751518,2.5299578522404986,4.012637409644071
716,4.103301882016521,3.2658782296520483,2.8418461556276795
717,3.1142276486620397,2.5632802639594043,5.0
718,3.150301761461878,2.9338673853741777,5.0
719,2.636387787786144,5.0,2.818550930752483
720,2.9430543762789325,2.7529742992540034,2.893662997468685
721,3.3078017688920593,2.6416598479787776,3.99558151400203
722,1.2898316073433744,2.352458194364841,4.703172609918038
723,1.651814577894287,3.7441919714999368,1.3619709425639832
724,3.743264094022715,2.818775826781897,1.2136245346453134
725,3.170865438127942,2.350626961678574,2.3779651944456184
726,2.816016663647321,4.321304032273012,3.5827375831738646
727,3.0184339330653933,4.419603004513637,3.496873590507597
728,3.347581705361671,2.399576434261295,4.06977145498385
729,2.4602403196906386,1.1334600486393838,1.8003024716346918
730,2.2216952745976872,4.007513689836922,1.0
731,3.1958452550976815,2.315370174239996,3.8580141953021454
732,2.021627222384968,3.7906255991627686,2.1718037270347654
733,3.408252755714472,1.0298961822881645,1.0
734,1.2974163957621596,3.8925973382993093,3.1450637459593818
735,4.029155637325644,1.7888280707192188,3.7931756882186773
736,3.4725974824130432,3.7307641190665244,2.8779428678787227
737,3.2560297343138758,3.014273067836434,2.5421516138175106
738,3.982690983945514,2.0460605806033554,2.8406377678540933
739,4.665474444462577,2.5929636870732193,2.6294172375992173
740,4.014370065018131,3.686318456956701,1.6519528880598329
741,1.1591257686683547,3.1058944531152344,2.2853193230095683
742,1.7204230332642985,3.584412980472484,3.5212799050138144
743,2.3751814223043213,4.976440584515485,3.3216785413765
744,3.026091050210834,1.4357583882889486,3.1680598059668204
745,3.517659020469123,4.617212574968624,2.0048515181466207
746,2.2742561868465345,3.104355937523213,2.8184968378643327
747,3.1867667644770785,2.101215951676872,1.0
748,2.2446170676466775,1.6696863742610102,3.1784766638853896
749,2.388482197008052,2.8108796092229666,4.428857707813568
750,1.5933389031517777,3.9216501119244596,1.5258678679578943
751,2.0767667538890957,2.8724508796224657,2.414072326682245
752,1.6483153943836664,4.511154930247347,3.3291067787101296
753,2.024126747022667,1.5488243099484411,4.252842634427484
754,4.05364179660784,2.9879110521539456,2.5517753836998507
755,2.050601111168057,1.747606555586881,2.3077496707341036
756,5.0,3.363631882624968,1.0310768575839169
757,3.4933179008808892,3.8868873900973004,3.1034381293081066
758,3.1848361236948737,2.579238206318947,5.0
759,2.1416422198187863,1.0,3.277358461964676
760,3.7003098794089913,3.1989481467964946,2.9777210208162868
761,2.4243621737622263,3.4367385517335096,3.3220823107669855
762,3.1220098146453616,3.4042947549616978,2.988907996051398
763,5.0,4.235782191822154,2.1869856277398703
764,2.90394010027535,1.9289463203509511,3.8232799156777055
765,4.149273326285676,3.6802161054504494,3.2257615231117542
766,2.2968235748741126,4.192507512477975,3.0176132519336574
767,2.9650115095030385,1.2214124159934832,2.02463397272175
768,4.77080063563551,3.319651825918977,4.303507931934759
769,2.3730329422122325,2.4958201689923287,3.66470274533311
770,4.8124485579969285,2.918477326898354,2.447079162632698
771,3.7077519354554753,3.3476764835383364,4.001824853681937
772,2.4375332241057324,2.5127714358864477,2.502429161614793
773,3.632407739055521,2.3242919208383883,2.217996507488963
774,3.9725544496267298,3.0341524174880248,2.240296882519713
775,3.6218099622171964,1.9127540611371974,1.2289314469119088
776,1.4297752801095436,1.9141748711148145,3.4715423804182057
777,2.2728628241751316,3.6793732829565036,1.1688551216616498
778,2.7524813644484953,1.851205964841344,1.7715561687342374
779,2.925566570899954,3.666312500909212,1.0
780,3.620672097550678,3.462591292853951,2.9139303072091067
781,3.177701000933254,1.2741932712094033,2.849679539728128
782,1.6646556412898987,2.322435347664345,2.673303786813636
783,3.3801978510059634,4.1941094030473725,1.9574223053294237
784,3.610585745283823,2.0188344688603186,1.82776624656336
785,3.55979044793104,2.5355957376906124,3.4643698635465743
786,4.080780725554622,3.4620608932518966,2.4494480682915123
787,3.833922154548904,3.7833905092825955,3.3163583215361445
788,3.4591800792284366,2.7484611139555044,2.1147513138757774
789,2.929834288541353,2.4024898053083583,3.1810627427710823
790,1.3390390664840086,4.422369861698508,4.303278037316064
791,3.429618219132586,4.738899663797579,3.5861658003927834
792,3.2076876871631113,3.9788580507817954,2.5875861817835197
793,3.2715788371953733,3.0853181425650242,3.2571989703559274
794,1.7232514241796906,2.191734278359074,2.759334825469787
795,1.9189434595917376,2.1695555934434347,3.007880184694728
796,4.053152853332904,3.5225141052657576,2.6743889478514964
797,2.960444846143345,3.4183982208886836,2.8356647941146087
798,3.6815006973726243,4.40159859294643,3.212093353074175
799,3.028318376130461,3.650450092536139,2.0066413004180492
800,3.029756139495745,1.496919698240182,1.9841211730100217
801,3.9382838059759977,4.051947617722918,1.611457446168789
802,2.483955271782626,2.001939372685587,1.39972889549629
803,3.0961207769409835,2.6160287280476484,1.7827173077795206
804,2.5377247112949575,3.2502002062516944,3.1594625068041293
805,2.5655037725676846,4.995667489783965,2.107212484508116
806,2.6908278765313605,5.0,3.5136144642310962
807,3.222133771633713,3.6067230591361827,3.0347137487525617
808,2.5212513783365225,2.816803381279612,1.0314957865619463
809,4.255756125573521,3.5345056484805504,3.65497558422169
810,2.105392697780496,3.8876554258738363,3.81079864559171
811,2.813128355838641,2.6793323744428084,2.0061373251651466
812,2.560268941725825,4.795211355912322,3.4201915428949916
813,4.446977884353733,3.230070759191402,2.143501762590801
814,3.1965547765115745,3.497743089091394,3.0976703767483356
815,4.031844539468635,3.6659242520544613,1.7355015930450344
816,1.514439626963028,3.4215866106144555,1.2068935474654232
817,3.267050265869259,3.8389405004696124,2.6171828103870314
818,3.889630795623437,2.382746813453077,2.876271053725164
819,3.082283989275424,2.4416982460539693,2.602320306385396
820,4.065480375065351,1.899845767028305,1.8159694417774406
821,2.4827115498996277,3.4395012306202264,2.600100937868863
822,4.40934744018558,3.778936503512114,3.269294752580734
823,5.0,3.4577728661518856,2.955106969877463
824,2.637161439560341,4.674492433347537,3.182501030599213
825,2.5544974785992283,2.9944039811709535,2.329884799545767
826,4.453384477117701,3.6687416555925125,4.17171791471616
827,4.579572145730713,1.9082991238606857,1.8238266634452194
828,2.477139972846732,2.612900297525599,3.4875602970867186
829,2.5798131829041426,3.6955377575657775,4.181891092959962
830,2.7182153911394926,3.849102110743144,3.4809080927488956
831,1.655549488965723,2.7060330523358176,2.79747577293517
832,2.0813480535158018,2.928400748141933,2.471702953337021
833,1.9958592332479321,1.4821262533191906,4.036087651046256
834,2.2322024348958713,2.6429707991933906,1.577025074738327
835,2.9653151126132187,3.890383163519786,2.0298757396203566
836,3.234214732536521,3.5752050161065663,2.6024422345082785
837,4.550500492814077,3.5006657213812096,4.237653757511998
838,2.001645959261209,3.04977368718096,3.379767636040896
839,3.984322398476584,3.0070631586281764,2.0319542414897547
840,2.786011155774491,2.339678860526553,2.6896922946150963
841,2.950536290347567,3.6988284202025348,2.3856768559037054
842,3.6748194921666038,3.4209729443893897,2.290211007766465
843,1.8772779784377014,3.4920188479927994,3.978889558556779
844,3.3824097461840505,2.4739651573324197,1.6282568707364944
845,3.166452208213056,1.0,4.6087808557343735
846,3.492451264008149,4.097152711753695,3.8282296901846227
847,3.2891686439078183,2.5211625439915957,4.090861670603698
848,5.0,2.1372242359568796,2.537060487974742
849,2.362260015748684,3.693478911913994,2.8500592809208904
850,2.4690030449981824,2.6079873600808705,1.566848185475288
851,2.3768594735752355,4.059936384046622,2.475337592933197
852,2.4445228808397452,3.6170059495766975,3.493654847643151
853,2.3626128726934823,3.6835693232004774,4.296063061781396
854,4.189016531107551,1.6340442887994657,1.8928431831975483
855,4.420504247989855,4.211943985386401,2.634494063014734
856,2.429253706250524,3.261250531233856,2.8487007797674777
857,2.1676444268957713,2.6307228607537967,1.6042107978075149
858,3.471415556386404,3.143388467342251,3.5913492417584
859,2.4477769557190285,1.22376476710168,2.276009668257391
860,3.6329318177555106,3.4086528114806707,2.804609648822976
861,3.2029230208512995,1.9706284918179284,2.5480506280881223
862,1.484255885002768,1.6473297141564656,2.2106614942803255
863,4.547505201330061,1.4776408137821089,2.9929550145194455
864,4.7958776730955215,4.112688374989926,2.7843904214319775
865,2.3872113095156138,2.3707366063072115,2.6281421177213344
866,2.612298440064016,4.5337277099165,2.271538378319657
867,3.285865390724905,2.464198536947702,3.3195246707829553
868,3.334456789987025,1.2926420424070533,4.653617268492285
869,3.6585442726728306,1.8834755600513409,3.1398872328391274
870,5.0,4.235811620006938,3.996118214911129
871,2.8230527725059504,2.8441018220633323,1.6097780748465373
872,2.2017027554615463,2.451712703509399,3.1577614392937696
873,1.6206807719854728,3.1600182258527876,1.9026316810289334
874,2.269069960058081,3.501782736167545,1.5230750724680986
875,2.9668730271262027,4.117398815902461,2.2606285925409635
876,4.794557863517788,4.448499229892926,4.191899334413573
877,2.4823887009638286,2.6402313542109144,3.9500158286696454
878,3.2237879516388985,1.6739523139179617,3.2430047220544
879,2.983577103927248,2.586534838876724,1.4672994401100692
880,4.188393273448084,3.260280506582886,2.8037193486120633
881,5.0,2.0362410737893892,3.3017000089017357
882,2.4691312270796795,2.042849085104957,3.175536229578598
883,2.510560557481778,3.3437878815498854,1.1562064165192543
884,4.044160877069072,2.951347648429549,2.1096821519801283
885,3.6818914896263113,3.0327969954115863,2.9359222358512835
886,4.846707325736034,2.2415046652999306,3.5362909095171897
887,3.5839281853259637,2.7695992857942326,1.0
888,2.6407079092129404,2.0757668557316955,2.8378760245201415
889,3.5906548306923094,3.890198411124787,3.1430487698789524
890,4.108703580582908,4.035249334723753,3.8496119885162132
891,3.820482181197364,1.1538121377619062,3.6928575842374367
892,3.507274031107298,2.0704891398075898,3.5825713188088053
893,4.066674689589154,1.503470744909921,2.200059493298066
894,4.169295590445673,2.349976065593102,1.0919978628766924
895,4.382158991037527,2.916562030209639,2.606947242938599
896,3.648709887589643,1.55035478030147,4.00163182520856
897,2.8328819196831456,2.0781401868746867,4.393454527524431
898,3.1467136864333227,1.9960426279185015,3.7105491022977852
899,4.206508966508357,3.207267329398944,3.429340822801734
900,2.183064329012764,3.0693443370362505,3.3796396483859654
901,3.3686733088729013,2.2782624466627466,2.4438812532392196
902,2.606661187672639,3.176820872139398,2.86993970644638
903,3.0287448229348173,2.4533199154127345,4.669069525826331
904,4.278451862607299,2.728344889673947,2.0574419942081237
905,3.1910990680199034,4.673452090298537,4.614778790709852
906,3.046436548156149,4.3404610517903475,2.6779718455079418
907,1.6401438590200808,1.7004187630724024,4.325432109095079
908,3.746253566027221,3.8297324178791747,1.5931849905024618
909,3.645484181141075,3.811396554491592,3.585904201164649
910,5.0,1.8517367112473817,2.263229864052378
911,2.692221765046999,3.818777643754861,1.5847328080758125
912,3.219150327663939,4.537931918412553,3.218534042410946
913,3.2493836837107555,1.8774551937555861,4.0094717885959685
914,4.577453279763475,2.0824971789857365,2.155058561406504
915,2.904704467613048,4.017661466843503,1.5009840395415988
916,3.2790215257703395,3.271495310825648,2.908155235665045
917,3.6078965097165394,3.5514762752395233,2.912564671222819
918,3.1866091231563582,3.3405892164004967,3.548319627554499
919,2.553566385449472,3.390695920928144,3.9495945713644884
920,3.1940899928983075,1.673527871688917,2.940584818727506
921,4.073631749859772,4.047317706621448,4.855503314794263
922,1.9734847005889398,4.169589992427774,3.2242347445352917
923,3.132969674146876,2.7706092559319724,2.6535734939931004
924,2.299879185060827,2.9565230501861377,1.388432640897172
925,4.1950466289248425,1.4688924974442779,2.7373404796838323
926,1.4768130952162253,3.5142547560178348,2.663613054588864
927,2.4410781527284118,3.572057441714144,3.9603047962814704
928,3.377211875064521,2.937808983000689,3.462483624066854
929,4.56552402923434,4.1243533598705024,1.8206308783673828
930,2.9342497389270124,2.6659227690200593,3.1722543864110375
931,2.4448004733068016,3.5646059258936003,3.6715311717290535
932,4.88115706944059,1.9803356613078844,4.528031359387833
933,1.551986099583756,2.976447849125762,3.8875039674140592
934,1.0,2.8256457420971643,3.760846654311478
935,3.4400144500533325,3.2253079220409417,3.0600859946151635
936,2.4979457756473886,2.6304730711666413,3.3883120054234497
937,1.9787671828692868,2.868527404328332,4.2495049007061585
938,3.7083564472993533,3.8260471714415063,1.6672226025203503
939,3.243800713771199,2.5632357627617823,2.650560672783044
940,2.4359213692632715,1.3934228992613207,2.2274312512437593
941,1.7196956013291056,4.749583904205421,3.379153118726124
942,3.8724573282801447,4.381454078690487,4.230222175650788
943,3.650201177958661,1.7077373048943814,2.403025713278926
944,2.900824136220617,3.6897078052451944,1.0
945,4.846636996047666,2.497025229448657,2.58777925497553
946,1.9299152336738474,3.2634872153310597,3.9134737320174064
947,1.4744748290752612,3.294224129013494,3.5376299029498797
948,2.3080919301187555,2.765592199683678,3.4281862478105762
949,2.954413983644502,2.2162343344136035,2.72000669812552
950,3.2433394493226917,2.3094589476837406,1.7209692637802136
951,2.7587639421436703,2.0838080845187577,3.5152943216244674
952,3.352055396514297,2.1681777917695553,2.165718189965375
953,1.748460575809556,2.9328217099506446,5.0
954,4.44376460407326,2.284240010889248,3.570507208354516
955,2.917848821607431,3.68205206571262,2.419351697446049
956,4.117295831588128,4.487246155335927,2.388614752611372
957,3.342725346377704,2.419946758629957,2.907055793386412
958,3.456753219153784,3.239404500535377,2.76049807797825
959,3.569767280232204,3.499685110302934,4.116833775529955
960,3.4477085600173147,3.4720022709192744,3.1864161697440463
961,3.642722759867544,3.0759552679160875,2.2683682610914717
962,4.329152530132431,3.7426824183597223,4.890440685155783
963,3.19652116970147,3.4822489526806573,3.0493083315202227
964,3.7090037575885124,1.7623375776727022,3.7688396759688967
965,2.910264305712773,3.8691560643892733,2.3917734925552407
966,4.440117215449472,3.8872908372667423,3.3631156277445236
967,2.32360769794073,2.2367138958214183,3.311109991143195
968,4.800940432910815,3.037937835447602,1.110350707903847
969,2.9598420493556565,3.6833289928110693,5.0
970,1.5692248978819519,2.7906861804206384,4.290644460922547
971,3.1281044149107893,4.072978047766012,2.6028046838540124
972,2.318948342525119,5.0,1.8977302595441445
973,3.840643548988724,2.214013967365018,3.347561613803552
974,2.347376020697609,1.6189553968462251,3.0866976994143966
975,2.5538165667852204,3.303818595604876,3.3556689485632294
976,1.110459269054469,3.7215625051261436,3.1915773961940896
977,2.5476936807509234,2.769133626155231,3.506240989305926
978,1.0,4.453260663321034,4.447305699391807
979,1.4160971765142767,1.6613942002767512,3.5681032051286463
980,3.7604146561442975,3.692918623031611,1.9503445010900589
981,3.785800158650832,2.3941391792411064,4.362562852712452
982,3.425457561784965,4.7193779062072965,4.640614563488287
983,2.033023856870787,4.992515353168118,5.0
984,2.95228864385802,2.233343412216652,1.876505966760402
985,2.9963974609094315,2.45044286409142,3.242882013150275
986,1.8416353108074572,3.859587886979802,1.0
987,4.503398301767151,2.6128693502104854,3.553149156379209
988,3.8773622905756713,2.954588782067762,2.4517997018332274
989,2.779035826170336,3.02538842054241,4.9234457948249535
990,3.026885838994531,1.0803268438023437,2.225385029981418
991,3.2083828079475527,2.986162253905763,1.3108169620327383
992,1.0,2.310272225935826,2.5287362592974802
993,2.7528226174794033,2.506877177600228,1.0245122287828625
994,2.3180157520022013,4.443632003468814,3.75109945450731
995,1.9983799901050845,1.7434931057207437,1.0
996,2.718899707114045,3.813205186747977,3.028457581183159
997,4.797686526849523,2.7210370696681916,1.0
998,3.64084286126701,2.7202398315041654,2.679702195463358
999,2.428821010217203,3.7903718960517114,4.643378155804534
1000,3.5725827813561586,3.3400512945688905,3.360647891435795
1001,4.399355436586002,3.570612997219531,2.136506395035066
1002,3.924633682912769,3.9681846605328612,2.968796511060916
1003,3.0596303699201743,2.668691616816677,3.0180168720444467
1004,2.353063222294426,2.3877632654922496,3.4726303458434056
1005,3.69822331361359,1.914849473442202,1.6331416367191736
1006,3.3934853854217497,2.174589470021045,3.5925672738473304
1007,3.8951932200277324,5.0,1.0
1008,3.6351718016819694,4.244679580736786,2.3701154476361896
1009,4.049552715319335,1.6489256337919787,2.5117261575484555
1010,2.464764788439432,1.6775420432564299,3.6333268260712384
1011,4.317394065634326,3.4818660617184913,3.022630852676869
1012,3.1975996046923996,3.547264797377967,1.5944369461437133
1013,5.0,3.5488838353173646,2.0150068741829847
1014,2.310812181910432,2.7450442064463023,3.198680009547407
1015,4.73596380316525,2.8745457399971,2.9209326581354436
1016,3.197910783462648,3.3278795241593575,2.4208758903642535
1017,2.3485819963855517,3.0858930062933303,2.5191662104880206
1018,2.5161141659456785,1.0,3.696167997159289
1019,2.6796526918056798,2.7702003694248063,2.4823074271307854
1020,3.4241659464019163,2.148593565739686,2.9119087559709267
1021,3.5228354880354997,3.175211418908512,5.0
1022,2.426299996061421,5.0,1.576317363116077
1023,2.9756454077390173,3.3674816654743043,1.1481572684253414
1024,5.0,2.686470313827602,3.7835896647986065
1025,4.727543170100711,3.921801501977252,2.3213569387058968
1026,3.436323669674032,3.4826878872092126,2.68176247225738
1027,3.0380034781682004,3.420094490451841,2.218843621868886
1028,3.1200313267182613,3.606850593215671,2.7401998592324874
1029,3.6135179727304165,5.0,4.598538112096342
1030,1.9772074348015944,1.8691115646740843,3.802128458618119
1031,2.742623462576655,3.4736320768114544,3.862223511886977
1032,1.3314159261224106,2.0736188700184615,1.5837729442073545
1033,3.3992231226052794,3.5555126463422484,1.8488462634471308
